layer,level,class,id,metric,value,dependencia_terreno
1,class,-1,NA,pafrac,1.4199050660285675,0.6
1,class,0,NA,pafrac,1.4910342800756602,0.6
1,class,1,NA,pafrac,1.51540063788965,0.6
1,class,2,NA,pafrac,1.5609090972307964,0.6
1,class,-1,NA,para_mn,0.36777051958030954,0.6
1,class,0,NA,para_mn,0.22196096232756213,0.6
1,class,1,NA,para_mn,0.23233999376800557,0.6
1,class,2,NA,para_mn,0.2367578258349438,0.6
1,class,-1,NA,pd,15.135370268014222,0.6
1,class,0,NA,pd,6.8986632375528405,0.6
1,class,1,NA,pd,1.8510332699919418,0.6
1,class,2,NA,pd,2.3026625281805835,0.6
1,class,-1,NA,pladj,93.85486446306643,0.6
1,class,0,NA,pladj,94.48615143500736,0.6
1,class,1,NA,pladj,97.83275879815614,0.6
1,class,2,NA,pladj,89.84595893858142,0.6
1,class,-1,NA,pland,16.726100856468328,0.6
1,class,0,NA,pland,24.266339323935522,0.6
1,class,1,NA,pland,54.674671127273854,0.6
1,class,2,NA,pland,4.332888692322298,0.6
1,class,-1,NA,shape_mn,1.1212511098318592,0.6
1,class,0,NA,shape_mn,2.3475021938912137,0.6
1,class,1,NA,shape_mn,2.4125060300756513,0.6
1,class,2,NA,shape_mn,2.3918849106324376,0.6
1,class,-1,NA,split,50.000858277541425,0.6
1,class,0,NA,split,59.39824414157823,0.6
1,class,1,NA,split,6.14263444858519,0.6
1,class,2,NA,split,1464.165508771741,0.6
1,class,-1,NA,tca,96452.45,0.6
1,class,0,NA,tca,141980.79,0.6
1,class,1,NA,tca,344672.49,0.6
1,class,2,NA,tca,22744.78,0.6
1,class,-1,NA,te,27042490,0.6
1,class,0,NA,te,35411370,0.6
1,class,1,NA,te,30962810,0.6
1,class,2,NA,te,11675030,0.6
